53,4862,4
53,66,5
62,572,5
62,171,3
62,1041,4
62,701,4
58,8336,4
58,2716,4
58,7639,5
58,941,3
58,4640,4
58,177,5
58,80,5
58,4068,4
58,270,3
58,8946,5
58,66,5
58,148,4
58,5551,4
58,189,4
53,6195,1
53,2027,3
53,786,3
53,4602,1
53,8336,1
53,489,2
53,125,5
65,161,5
65,180,4
65,129,5
65,155,4
65,213,4
65,8,5
65,5,5
65,26,1
65,2,4
65,24,5
65,21,5
65,27,5
65,14,4
65,18,5
65,55,5
65,58,5
65,32,4
65,2041,1
65,953,4
65,176,5
65,936,4
65,1053,3
65,612,4
65,232,5
65,305,2
65,806,5
65,556,4
66,10,3
66,76,2
66,2,2
66,35,4
66,629,2
66,2902,2
54,81,5
54,199,5
56,2679,4
32,59,4
32,857,5
32,102,5
32,160,2
32,530,5
32,125,4
32,321,4
32,138,3
32,387,3
53,26,3
32,531,3
32,733,4
69,8,5
69,89,4
69,35,3
69,26,3
69,4,5
69,32,5
69,5,5
70,323,5
70,26,4
70,80,5
70,7022,3
70,5792,4
70,709,5
70,1206,4
70,629,4
70,1663,2
70,1835,4
70,1506,4
70,9473,3
70,3928,5
70,2027,3
63,121,3
63,130,4
70,597,5
70,8704,4
70,653,5
63,10,2
63,32,3
63,315,3
70,154,4
70,29,5
70,125,5
70,353,4
70,770,3
70,530,4
70,839,4
70,248,4
70,773,3
70,8336,3
70,270,4
70,489,3
70,606,2
72,4,5
72,55,3
72,8,2
72,550,5
70,7810,4
72,1714,5
72,118,5
72,848,4
72,867,2
72,10,5
72,2136,4
72,230,4
72,171,5
72,471,4
70,35,3
70,401,3
70,1580,4
70,427,4
70,95,3
70,935,2
73,5024,4
73,8692,5
73,6808,5
73,3933,3
73,758,5
73,268,4
73,820,5
73,380,5
73,851,4
73,611,3
73,270,5
73,3761,4
73,7715,5
73,80,5
73,115,4
73,709,5
73,8,5
73,131,3
73,730,3
73,1161,4
73,32,4
73,1970,5
73,63,4
73,65,4
73,178,5
73,177,4
73,121,5
73,219,5
73,162,5
73,614,3
73,587,3
73,58,4
73,6128,5
73,427,5
73,180,3
73,5,4
73,26,3
73,4,3
73,24,4
73,21,4
73,27,4
73,18,4
73,10,5
73,28,5
73,23,4
73,287,3
73,130,4
73,405,3
73,829,3
73,1949,4
73,2403,5
70,172,5
70,10,3
70,478,3
73,171,5
73,1571,4
73,2097,4
73,570,5
73,1421,3
73,3476,4
73,9083,4
73,646,4
73,321,5
73,173,5
73,5210,5
73,2259,3
73,2798,5
73,397,4
73,6634,4
73,3808,5
73,4942,5
73,71,5
73,97,5
73,499,4
73,5238,5
73,66,5
73,618,4
73,5508,5
73,4707,4
73,2,4
59,5,3
59,4068,3
59,635,3
59,1206,3
59,786,3
59,94,3
59,8336,5
74,8882,5
59,80,5
59,26,4
59,14,3
59,2024,3
74,582,5
74,3009,5
59,941,3
59,662,4
59,378,4
74,125,2
74,718,3
59,35,1
59,653,3
74,2323,2
59,6921,4
74,3029,5
74,6324,3
74,6306,3
74,3569,3
74,2073,5
74,5423,3
74,5525,3
74,3640,3
74,6399,4
74,3760,3
74,2595,3
74,4353,4
74,1755,5
73,3457,5
73,2903,3
73,5283,4
73,354,5
73,468,4
73,7416,2
74,375,4
74,1650,4
74,935,4
59,629,3
59,1663,2
59,489,1
59,5730,4
73,1373,5
73,117,5
73,872,4
73,1113,5
73,621,4
73,999,4
75,3254,2
75,6777,5
75,11,5
59,3379,4
75,372,4
75,476,3
75,115,4
75,741,4
75,743,3
75,122,4
75,1714,4
75,109,3
75,7379,3
75,22,4
75,150,4
75,9854,3
75,63,4
75,662,4
75,378,4
76,8,4
76,24,5
76,21,5
76,18,5
76,66,4
76,4068,5
76,60,4
76,75,5
76,599,5
76,54,5
76,121,5
76,87,3
76,45,4
76,22,3
76,108,4
76,955,2
76,1063,2
76,1436,2
76,39,3
76,426,4
76,27,5
76,2,5
76,219,5
76,498,5
76,311,5
76,26,4
76,9,3
75,8519,4
76,925,4
76,4606,4
76,669,5
76,6604,5
75,4842,1
76,270,4
76,828,5
76,2451,4
76,4067,4
25,8455,4
25,8555,4
70,1167,5
70,14,5
70,972,2
70,5525,3
70,94,5
59,184,3
72,64,3
72,1159,5
72,2679,4
59,1131,3
76,315,2
76,130,3
76,109,4
76,80,5
76,42,3
76,171,3
76,76,3
76,10,5
59,8946,5
59,148,4
70,635,3
70,772,3
80,65,3
80,8,2
80,5,2
80,26,1
80,8946,3
80,8882,3
76,160,4
76,272,4
76,653,5
76,7651,4
25,2902,1
25,1663,1
25,395,4
25,3903,5
38,1031,4
38,786,3
38,85,3
38,8455,4
38,8079,3
38,2544,3
59,6160,4
59,9754,4
38,24,4
38,2,4
38,18,4
38,27,4
38,934,3
59,60,2
38,6354,4
38,213,4
38,6160,3
38,8882,3
53,2302,1
83,8,4
83,5,4
83,26,4
83,4,5
83,2,4
83,24,4
83,13,4
83,21,4
83,14,4
83,27,4
83,55,5
83,93,5
83,2357,5
83,550,5
70,706,2
83,1234,4
83,1970,5
76,92,3
40,122,2
85,24,4
85,101,4
85,26,4
85,33,4
85,495,4
85,45,4
85,150,4
85,516,4
85,8,5
85,5,4
85,2,4
85,4,5
85,13,5
85,21,3
85,14,5
85,27,3
85,58,4
85,55,1
85,65,2
85,80,5
85,483,4
61,3638,4
38,483,3
38,233,3
38,94,4
76,958,3
76,413,2
76,172,5
76,590,3
25,662,5
55,2013,4
85,23,4
85,18,4
85,372,4
85,1096,4
85,9,4
85,4009,4
40,795,3
85,354,1
54,11,5
54,217,4
54,87,5
54,26,4
54,378,5
54,310,2
54,383,2
78,284,4
78,55,2
78,14,2
78,8805,3
78,180,1
78,4634,4
78,3508,5
78,4672,4
78,8336,2
78,4640,4
78,95,5
78,3785,5
45,662,5
85,1269,3
73,118,4
73,43,3
78,3913,3
78,592,5
78,23,1
78,828,3
78,2342,4
76,7806,3
78,94,4
78,7,4
78,155,3
78,19,4
78,161,5
78,4336,5
78,5754,3
78,653,2
78,130,4
78,70,3
78,934,5
78,5088,3
89,1705,4
89,574,3
89,1272,5
89,380,5
38,9303,4
89,323,4
89,287,4
89,211,2
89,127,3
89,969,3
89,8084,3
38,1624,4
89,1683,4
38,5244,3
93,131,3
93,11,5
38,8336,5
38,1214,4
38,1135,4
38,959,4
38,4622,3
38,8878,4
93,969,4
93,287,5
93,255,5
63,786,3
63,278,3
63,8455,5
63,85,4
63,3508,4
63,1996,3
63,58,3
63,5327,3
63,4974,3
63,8946,3
63,177,3
63,8792,3
63,4475,5
63,160,3
63,83,4
63,590,3
63,361,3
89,1055,5
89,2698,5
89,7495,5
89,714,5
63,718,3
76,2023,3
80,118,3
4,81,5
4,468,4
4,1210,5
4,436,3
4,101,4
38,669,4
38,6820,4
94,1079,4
94,9236,2
94,653,3
94,4119,4
94,3696,2
94,984,3
94,629,2
94,1206,3
94,3821,1
94,2,2
94,23,3
94,24,2
94,21,1
94,66,3
94,6070,4
94,315,3
58,885,3
58,311,3
58,2902,3
58,1206,1
58,6921,4
58,2302,2
94,2082,5
94,85,4
94,50,3
94,786,4
40,8,4
65,3141,3
65,6283,3
89,22,3
89,38,3
65,287,5
89,4602,4
89,820,5
89,94,4
89,194,5
89,7266,5
89,2809,4
89,43,2
89,1133,4
89,3451,4
83,916,4
89,268,4
78,2097,4
78,485,5
78,959,5
78,1135,5
78,512,3
78,395,4
78,1113,4
78,964,4
78,479,5
78,4106,4
78,97,3
78,154,4
89,78,1
89,180,4
94,180,3
94,6921,4
18,282,2
94,4068,2
94,699,1
94,172,3
94,42,2
94,7639,4
94,184,1
94,158,1
18,92,3
18,408,3
89,8857,5
89,1258,5
89,416,4
89,184,5
89,26,1
89,24,3
89,2,3
89,18,4
89,27,3
89,21,3
89,45,4
89,158,5
89,1938,4
89,335,4
89,373,4
89,2741,3
89,2620,3
89,8998,4
89,7103,3
89,8192,4
34,3923,3
66,80,5
66,4606,3
66,669,4
66,653,3
66,489,4
66,828,3
40,26,4
40,2,5
40,24,4
40,21,4
40,27,4
40,18,4
40,14,3
40,11,2
40,115,5
40,28,4
40,60,3
40,23,4
40,113,4
40,66,5
100,8946,5
100,26,3
100,35,3
100,3085,3
100,9754,3
100,6160,4
100,148,4
100,1131,4
100,4068,3
100,14,3
100,786,3
100,94,3
100,1206,2
45,5374,4
45,635,3
45,8336,3
45,378,4
45,4068,5
45,2716,5
45,606,4
45,7639,4
45,483,4
45,60,5
45,6921,3
100,323,4
100,11,3
100,33,4
100,653,3
100,489,3
100,58,3
100,2380,3
100,3379,4
100,635,4
100,629,3
100,10,3
100,121,3
100,66,4
100,85,4
100,125,3
100,29,3
100,172,3
100,614,4
100,6772,5
100,5730,4
100,3913,4
100,4862,3
100,8455,3
100,5244,3
100,9460,4
100,7810,3
100,5374,3
100,4531,3
100,5792,4
100,8456,3
100,2027,4
100,606,4
100,1847,4
100,8152,4
100,9936,3
100,5911,3
65,8805,5
65,284,1
65,196,5
100,4504,4
53,8882,2
53,714,3
53,361,1
53,160,1
100,6070,3
53,85,3
53,278,3
53,8946,5
70,83,3
26,225,4
26,131,4
26,3387,5
26,65,4
26,1133,4
26,323,4
26,397,4
26,736,4
26,48,4
26,2869,4
26,8818,4
26,1411,4
26,181,4
26,879,4
26,45,4
26,180,4
26,3085,3
26,2097,4
26,1714,4
26,264,5
26,9317,3
26,7251,4
26,3913,3
26,5792,3
26,8814,4
26,3219,4
26,494,4
26,2274,4
26,1299,4
26,7262,5
26,7874,4
26,2875,4
26,4672,4
26,3916,4
26,6064,4
74,315,4
15,943,5
89,35,3
89,468,5
89,8,4
89,119,2
89,32,4
29,4,4
29,2729,4
29,485,5
29,1106,4
29,6575,4
29,37,5
29,602,4
29,332,5
29,292,5
29,347,4
29,641,4
29,542,4
29,427,4
29,1580,4
29,2342,3
29,8611,3
29,4071,3
29,1521,4
29,2366,5
29,6820,3
29,1255,4
29,213,4
29,5386,5
29,1458,5
29,1186,4
29,1679,4
29,184,5
29,373,5
29,1373,5
29,577,5
29,103,4
29,6173,3
29,76,5
29,560,4
29,530,4
29,48,4
78,5865,4
78,177,3
78,1041,5
78,614,3
103,867,5
103,11,4
103,287,5
103,2860,5
103,397,4
100,1961,4
105,1553,5
105,5609,3
105,5295,3
105,3608,3
105,4656,3
105,3832,3
105,38,4
105,28,3
105,287,4
105,405,5
105,325,5
105,758,5
105,167,3
105,806,4
105,725,4
105,953,4
105,176,4
105,232,5
105,936,3
105,915,4
105,1053,4
105,488,5
105,168,4
105,612,3
105,374,5
105,6064,4
105,337,5
105,878,4
105,4510,4
54,122,4
108,92,4
108,11,5
108,211,3
108,127,4
34,360,4
34,43,4
34,59,5
24,281,3
24,7868,3
24,80,4
24,3400,4
24,4605,4
24,4983,4
24,1597,5
24,453,3
24,2757,3
24,325,4
54,111,4
54,1005,2
54,225,3
54,38,4
18,228,2
80,763,4
80,354,3
80,198,3
80,4,2
80,3156,3
80,3048,5
80,8355,3
89,934,5
58,629,2
58,43,3
58,6383,4
58,378,4
58,5730,3
100,9236,4
100,3049,4
100,6593,4
100,4475,4
100,478,3
100,162,4
100,4640,4
100,1113,4
100,180,4
112,4047,5
112,9768,5
112,570,4
112,398,4
112,372,5
112,516,5
112,6242,5
112,9542,5
112,5294,4
112,9533,5
112,795,5
112,3476,4
112,2284,5
113,4663,3
113,7647,5
103,2027,5
103,45,5
103,520,4
113,3497,5
113,1863,5
113,2608,5
113,1480,5
113,2959,5
113,8332,4
113,4194,5
113,6374,4
113,8085,4
113,7505,4
113,7981,4
113,3244,5
113,2783,3
113,3177,4
113,3648,5
113,2623,5
113,1857,5
113,5805,4
113,6368,4
113,7895,4
113,4712,4
113,3663,5
113,9533,5
113,9542,5
113,6242,5
113,5294,5
113,323,2
113,3708,2
113,354,4
113,5629,4
113,2508,4
113,763,5
113,6934,5
113,1642,5
113,6389,4
113,2809,4
113,3028,4
113,3837,4
113,2561,5
113,6675,3
113,572,3
113,1845,4
113,119,5
113,2341,3
113,2303,3
113,2550,3
113,2549,3
113,2090,3
113,2224,3
113,3510,3
113,1086,2
113,1553,3
113,3166,4
113,2911,4
113,5295,4
113,3608,2
113,4656,4
113,5092,4
113,3874,3
113,3832,2
113,2605,3
113,8398,3
113,42,5
113,3580,5
113,356,4
113,54,4
113,9308,5
113,3063,5
113,3826,5
113,5463,5
113,4650,5
113,4534,5
113,8038,4
113,180,5
113,1503,5
113,2274,5
113,2025,4
108,659,4
113,2406,2
113,496,2
113,2047,2
108,690,4
113,43,5
108,372,3
108,101,4
113,424,5
108,1843,2
113,3780,4
113,137,4
113,463,3
113,712,2
113,554,3
108,94,4
113,39,5
113,110,4
113,135,3
113,165,3
113,282,5
113,4440,4
113,2262,4
113,4044,4
113,6838,2
113,6079,3
113,76,5
113,171,4
113,1779,5
113,219,4
113,620,3
108,57,5
108,122,3
108,1299,3
108,1503,5
59,43,3
108,2274,4
108,3027,4
108,45,4
18,26,2
18,5,4
114,8,5
114,718,5
114,1432,5
114,94,5
115,8,5
115,5,5
115,13,4
115,101,4
115,55,3
115,32,3
115,58,4
115,92,2
115,493,4
115,6575,5
115,3582,3
115,515,5
115,94,5
115,1239,4
115,8295,3
115,2049,4
115,1590,2
115,2976,4
115,1825,4
115,4042,3
115,5491,3
115,728,4
115,4981,5
18,121,4
38,121,3
29,94,5
29,1239,4
29,2419,4
29,5699,4
100,5327,4
22,4885,5
100,4602,4
22,891,3
22,3644,4
22,951,3
22,1318,4
117,6160,5
117,178,5
117,5114,5
117,94,3
117,18,5
117,27,5
117,2,5
117,24,5
117,489,5
117,1357,5
54,249,5
54,94,4
54,8080,4
54,2546,3
18,11,3
100,2934,2
117,7806,5
117,80,5
117,592,4
117,478,3
86,6921,5
86,2975,5
86,3913,5
86,2926,4
86,8456,2
86,5792,2
86,177,3
86,1113,5
86,8946,5
90,150,4
90,113,3
90,372,4
114,14,5
18,2034,3
18,8585,4
18,7292,3
18,3597,3
116,4672,5
116,284,5
116,129,4
116,8805,4
116,1318,5
116,1444,5
116,1960,5
116,2344,4
116,4421,5
116,1571,4
116,4197,4
116,413,3
116,103,4
116,337,5
116,4606,2
116,1074,4
116,951,5
116,1124,5
116,1969,4
116,2259,5
116,424,5
116,476,4
116,255,1
116,173,4
116,1299,5
116,2025,4
123,5,4
123,26,5
123,4,3
123,58,3
123,32,4
123,64,5
123,111,3
123,100,2
123,45,4
86,709,4
86,483,4
86,55,4
86,11,5
86,14,5
86,934,5
86,8882,4
86,614,4
86,6160,4
86,2024,5
86,1624,3
86,7651,4
86,178,5
86,5730,5
86,5244,2
86,2027,3
86,8079,5
86,4602,2
86,213,4
86,5,4
116,7540,5
116,688,5
116,663,4
116,9790,5
116,1283,4
124,8,4
124,4,5
124,26,3
124,2,2
124,24,2
124,13,4
124,14,3
124,21,2
124,27,2
124,18,3
124,10,5
124,55,4
124,115,3
124,5374,4
124,297,4
124,2210,4
124,233,3
124,150,3
124,501,3
124,4769,5
124,35,5
124,28,3
124,113,4
124,599,4
124,751,5
124,1014,5
124,1368,4
124,1768,3
124,2554,5
124,2677,4
124,2944,3
124,3000,3
124,6144,3
124,2043,3
124,2271,3
124,184,5
124,373,4
124,335,4
124,416,4
124,158,4
124,1258,5
124,2741,4
124,6078,4
124,1410,4
124,1206,5
124,629,5
124,708,3
116,9579,4
125,94,4
125,8,5
125,58,4
125,26,4
125,2,4
125,24,5
125,21,4
125,27,4
125,11,5
125,55,4
125,33,5
125,32,3
125,662,5
125,378,4
125,5794,5
125,38,5
125,100,4
125,122,3
125,3002,3
125,1025,4
125,131,5
125,972,3
125,9111,4
125,354,5
125,763,4
125,4275,5
125,45,4
125,306,4
125,179,4
125,2252,3
125,3311,4
125,1714,4
125,118,4
125,80,5
63,131,3
63,5730,3
63,125,4
89,523,5
89,1099,3
86,7806,4
86,2716,2
86,2023,3
86,6772,5
86,635,3
86,560,3
86,272,4
86,3379,2
86,109,3
86,154,4
86,1914,4
86,276,5
86,2380,3
86,7039,4
86,200,4
86,148,3
86,6195,3
126,101,5
126,11,3
126,55,4
126,58,4
126,65,5
126,474,4
126,2798,5
126,550,4
126,1349,2
126,2615,4
126,217,4
126,2738,3
126,92,4
126,5495,3
126,1238,5
126,495,5
126,3092,4
126,6895,3
126,374,4
126,2321,3
126,1333,4
126,1102,4
126,238,4
126,6375,5
126,4620,4
126,4018,4
126,1224,4
126,189,5
126,9,1
126,211,2
126,45,4
126,1280,4
126,126,4
